tcpuid_1881,csd_name_1881,cd_name_1881,pr_1881,tcpuid_1891,csd_name_1891,cd_name_1891,pr_1891,relationship,iou,frac_from,frac_to,name_similarity
ON182031,Fort William,Algoma,ON,ON046064,Unorganized Territory,Algoma,ON,OVERLAPS,0.0001,0.8875,0.0001,46.97
ON170002,"London, Ward—Quartier No. 2","London, City—Cité",ON,ON089001,"London, Ward—Quartier No. 1","London, City—Cité",ON,OVERLAPS,0.3593,0.6032,0.4705,97.41
ON170007,"London, Ward—Quartier No. 7","London, City—Cité",ON,ON089002,"London, Ward—Quartier No. 2","London, City—Cité",ON,OVERLAPS,0.1184,0.509,0.1337,97.41
ON167005,"Petersville, Village","Middlesex, East—Est",ON,ON090004,London E,"Middlesex, East—Est",ON,OVERLAPS,0.1761,0.6376,0.1957,45.0
NT193007,Bow River,The Territories,NT,NT198001,Calgary & Red Deer,Alberta,NT,OVERLAPS,0.4457,0.5868,0.6496,28.92
NT193012,Edmonton N,The Territories,NT,NT198002,Edmonton,Alberta,NT,OVERLAPS,0.4402,0.7189,0.5318,70.4
NT193014,Athabaska,The Territories,NT,NT202000,The Unorganized Territories,The Unorganized Territories,NT,OVERLAPS,0.0514,0.7989,0.0521,36.98
NT193999,NO DATA,The Territories,NT,ON046043,"Savanne, Ignace, Barclay & Vermillion (Manitoulin)",Algoma,ON,OVERLAPS,0.0008,0.0008,0.7431,15.14
NT193999,NO DATA,The Territories,NT,NT202000,The Unorganized Territories,The Unorganized Territories,NT,OVERLAPS,0.1843,0.9228,0.1872,37.9
MB186005,Portage,Marquette,MB,MB007022,Portage la Prairie,Marquette,MB,OVERLAPS,0.6065,0.6402,0.9202,69.2
MB187003,North Western,Extension,MB,MB007031,Westbourne,Marquette,MB,OVERLAPS,0.1052,0.1115,0.6498,46.52
MB187003,North Western,Extension,MB,MB007013,Landsdowne,Marquette,MB,OVERLAPS,0.1007,0.1026,0.8454,34.35
MB187003,North Western,Extension,MB,MB007026,Rosedale,Marquette,MB,OVERLAPS,0.1008,0.1025,0.8604,30.0
MB186001,Gladstone,Marquette,MB,MB007010,"Gladstone, Town—Ville",Marquette,MB,SAME_AS,1.0,1.0,1.0,72.0
MB186009,Morris W-O,Marquette,MB,MB008009,Morris,Provencher,MB,SAME_AS,1.0,1.0,1.0,61.97
MB187001,Eastern,Extension,MB,MB008007,La Broquerie,Provencher,MB,OVERLAPS,0.1509,0.1705,0.5672,28.42
MB187001,Eastern,Extension,MB,MB008011,Ste. Anne,Provencher ,MB,OVERLAPS,0.147,0.1682,0.5384,41.32
MB187001,Eastern,Extension,MB,MB006003,East Selkirk (Town—Ville) & Varennes,Lisgar,MB,OVERLAPS,0.156,0.1597,0.8716,26.79
MB183004,St. Boniface,Selkirk,MB,MB008014,St. Norbert,Provencher ,MB,OVERLAPS,0.3483,0.5693,0.4729,43.58
MB184001,Morris W-O,Provencher,MB,MB008010,"Morris, Town—Ville",Provencher,MB,SAME_AS,1.0,1.0,1.0,70.0
MB185003,St. Andrews,Lisgar,MB,MB006012,St. Andrews,Lisgar,MB,OVERLAPS,0.836,0.8952,0.9267,100.0
MB185002,St. Clément,Lisgar,MB,MB006013,St. Clements,Lisgar,MB,OVERLAPS,0.4985,0.5452,0.8533,90.87
MB187002,North Eastern,Extension,MB,MB006008,Plessis (Fort Alexander),Lisgar,MB,OVERLAPS,0.3664,0.3961,0.83,34.27
MB186010,St. François-Xavier,Marquette,MB,MB006014,St. François-Xavier,Lisgar,MB,OVERLAPS,0.9586,1.0,0.9586,78.0
MB184999,NO DATA,Provencher,MB,MB008004,Franklin,Provencher ,MB,OVERLAPS,0.3721,0.5057,0.5848,39.33
MB184006,Cartier,Provencher ,MB,MB008001,Cartier,Provencher ,MB,OVERLAPS,0.1666,0.1738,0.8002,100.0
MB186006,"High Bluff, Poplar Point",Marquette,MB,MB007022,Portage la Prairie,Marquette,MB,OVERLAPS,0.0691,0.8893,0.0697,56.67
MB186011,Baie St Paul,Marquette,MB,MB006002,Belcourt,Lisgar,MB,OVERLAPS,0.9598,0.9601,0.9998,29.0
MB184005,Laveyrandrye,Provencher,MB,MB008011,Ste. Anne,Provencher ,MB,OVERLAPS,0.3824,0.6901,0.4616,56.67
BC189001,"Richfield, Barkerville & Lightning Creek",Cariboo,BC,BC001010,Richfield,Cariboo,BC,OVERLAPS,0.4845,0.4992,0.9428,55.71
BC192003,"Cowichin, Salt Spring Isl.",Vancouver,BC,BC003004,Cowichan N,Vancouver,BC,OVERLAPS,0.4403,0.6945,0.5461,65.0
BC192005,"Sooke Lake, Highland, &c.",Vancouver,BC,BC003014,West Shore,Vancouver,BC,OVERLAPS,0.1756,0.2018,0.5754,42.0
BC192005,"Sooke Lake, Highland, &c.",Vancouver,BC,BC003005,Cowichan S,Vancouver,BC,OVERLAPS,0.3432,0.6016,0.4441,54.0
BC192006,Western Coast,Vancouver,BC,BC003005,Cowichan S,Vancouver,BC,OVERLAPS,0.0865,0.0929,0.5558,54.35
BC192006,Western Coast,Vancouver,BC,BC003001,Alberni,Vancouver,BC,OVERLAPS,0.3808,0.4358,0.7511,51.0
BC189003,William's Lake and Canoe Creek,Cariboo,BC,BC001011,Williams’ Lake,Cariboo,BC,SAME_AS,1.0,1.0,1.0,71.36
BC192002,Comox & Alberni,Vancouver,BC,BC003003,Comox S,Vancouver,BC,OVERLAPS,0.3725,0.3803,0.9478,68.18
BC192002,Comox & Alberni,Vancouver,BC,BC003002,Comox,Vancouver,BC,OVERLAPS,0.3999,0.5075,0.6536,65.0
BC189006,Omineca,Cariboo,BC,BC002001,New Westminster,New Westminster,BC,OVERLAPS,0.0963,0.8888,0.0975,28.18
ON142011,"Chippawa, Village",Welland,ON,ON125002,"Chippawa, Village",Welland,ON,OVERLAPS,0.3646,0.483,0.5978,100.0
ON142009,"Thorold, Town—Ville",Welland,ON,ON125010,Thorold,Welland,ON,OVERLAPS,0.0224,0.6735,0.0226,67.69
ON148001,"Dundas, Town—Ville","Wentworth, North—Nord",ON,ON129004,Flamborough W-O,"Wentworth, North—Nord",ON,OVERLAPS,0.0173,0.5025,0.0176,42.73
ON171001,Blanshard,"Perth, South—Sud",ON,ON109001,Blanchard,"Perth, South—Sud",ON,OVERLAPS,0.9523,0.9986,0.9536,92.22
ON112002,"Almonte, Town—Ville","Lanark, North—Nord",ON,ON083010,Ramsay,"Lanark, North—Nord",ON,OVERLAPS,0.0136,0.8318,0.0136,41.2
NT193017,Labrador,The Territories,NT,NL001999,Labrador,Labrador,NL,SAME_AS,1.0,1.0,1.0,77.83
NB026007,"St. Andrew's, Town—Ville",Charlotte,NB,NB013009,"St. Andrew’s, Town & Parish—Ville & Paroisse",Charlotte,NB,SAME_AS,1.0,1.0,1.0,77.35
NB026004,"St. George, Town—Ville",Charlotte,NB,NB013012,"St. George, Town & Parish—Ville & Paroisse",Charlotte,NB,SAME_AS,1.0,1.0,1.0,78.12
NB026016,Deer Island,Charlotte,NB,NB013018,West Isles (Deer Island),Charlotte,NB,SAME_AS,1.0,1.0,1.0,74.0
NB036005,Saumarez,Gloucester,NB,NB014006,St. Isidore,Gloucester,NB,OVERLAPS,0.2034,0.2509,0.5179,52.11
NB034007,St. Mary's,Kent,NB,NB015008,St. Paul's,Kent,NB,OVERLAPS,0.3109,0.3656,0.6755,79.0
NB035009,Nelson,Northumberland,NB,NB017012,Rogersville,Northumberland,NB,OVERLAPS,0.4108,0.4348,0.8813,46.47
NB025009,Saint Martin's,"St. John, (County-Comté)",NB,NB021008,St. Martin’s,"St-John, County—Comté",NB,SAME_AS,1.0,1.0,1.0,79.18
NB025005,"Portland, Ward—Quartier No. 3","St. John, (County-Comté)",NB,NB021001,"Portland, Dufferin, Ward—Quartier","St-John, County—Comté",NB,SAME_AS,1.0,1.0,1.0,77.27
NB025004,"Portland, Ward—Quartier No. 2","St. John, (County-Comté)",NB,NB021002,"Portland, Lansdowne, Ward—Quartier","St-John, County—Comté",NB,SAME_AS,1.0,1.0,1.0,76.44
NB025003,"Portland, Ward—Quartier No. 1","St. John, (County-Comté)",NB,NB021003,"Portland, Lorne, Ward—Quartier","St-John, County—Comté",NB,SAME_AS,1.0,1.0,1.0,79.91
NB025007,"Portland, Ward—Quartier No. 5","St. John, (County-Comté)",NB,NB021004,"Portland, Stanley, Ward—Quartier","St-John, County—Comté",NB,SAME_AS,1.0,1.0,1.0,78.12
NB025006,"Portland, Ward—Quartier No. 4","St. John, (County-Comté)",NB,NB021005,"Portland, Victoria, Ward—Quartier","St-John, County—Comté",NB,SAME_AS,1.0,1.0,1.0,77.27
NB032004,St. Jacques,Victoria,NB,NB023006,Madawaska,Victoria,NB,OVERLAPS,0.1988,0.2159,0.7155,44.0
NB033006,"Moncton, Town—Ville",Westmoreland,NB,NB024003,"Moncton, City—Cité",Westmoreland,NB,SAME_AS,1.0,1.0,1.0,75.41
NS016004,Bridgetown,Annapolis,NS,NS026013,Hampton,Annapolis,NS,OVERLAPS,0.9757,0.9757,1.0,54.71
NS006018,North Mira,Cape Breton,NS,NS028013,Hillside Mira,Cape Breton,NS,SAME_AS,1.0,1.0,1.0,66.52
NS019016,Broofield Corner,Colchester,NS,NS029003,Brookfield,Colchester,NS,SAME_AS,1.0,1.0,1.0,78.46
NS019012,Kemptown,Colchester,NS,NS029008,"Kempt, Town—Ville",Colchester,NS,SAME_AS,1.0,1.0,1.0,74.8
NS022001,Amherst,Cumberland,NS,NS030002,Amherst,Cumberland,NS,OVERLAPS,0.9572,0.9572,1.0,100.0
NS022007,Victoria Cross Road,Cumberland,NS,NS030016,Victoria,Cumberland,NS,SAME_AS,1.0,1.0,1.0,71.48
NS015003,Digby,Digby,NS,NS031004,Culloden,Digby,NS,OVERLAPS,0.9735,0.9735,1.0,40.77
NS008016,Goshen & Giant's Lake,Guysborough,NS,NS032008,Goshen,Guysborough,NS,SAME_AS,1.0,1.0,1.0,61.11
NS008003,Cape Canso,Guysborough,NS,NS032002,Canso,Guysborough,NS,SAME_AS,1.0,1.0,1.0,76.67
NS010021,Musquodoboit Harbor,Halifax (County-Comté),NS,NS034037,Polling District No. 39,"Halifax, City—Cité",NS,OVERLAPS,0.1388,0.1512,0.6292,41.0
NS009002,"Halifax, Ward—Quartier No. 2",Halifax (City-Ville),NS,NS033002,"Halifax, Ward—Quartier No. 2","Halifax, City—Cité",NS,OVERLAPS,0.3864,0.5493,0.5659,90.53
NS009002,"Halifax, Ward—Quartier No. 2",Halifax (City-Ville),NS,NS033003,"Halifax, Ward—Quartier No. 3","Halifax, City—Cité",NS,OVERLAPS,0.344,0.4507,0.5924,88.03
NS009005,"Halifax, Ward—Quartier No. 5, 1st Section",Halifax (City-Ville),NS,NS033005,"Halifax, Ward—Quartier No. 5","Halifax, City—Cité",NS,OVERLAPS,0.3423,0.6167,0.4349,77.34
NS009007,"Halifax, Ward—Quartier No. 6",Halifax (City-Ville),NS,NS033006,"Halifax, Ward—Quartier No. 6","Halifax, City—Cité",NS,OVERLAPS,0.9702,0.9702,1.0,90.53
NS018004,Windsor Forks,Hants,NS,NS035007,Forks,Hants,NS,SAME_AS,1.0,1.0,1.0,68.89
NS018016,Rawdon N,Hants,NS,NS035014,Rawdon Church,Hants,NS,SAME_AS,1.0,1.0,1.0,76.67
NS018008,Rawdon S,Hants,NS,NS035019,South Rawdon & Uniacke,Hants,NS,SAME_AS,1.0,1.0,1.0,62.67
NS004014,North-East Margaree,Inverness,NS,NS036010,Margarie N-E,Inverness,NS,SAME_AS,1.0,1.0,1.0,66.13
NS004012,Margaree Harbour,Inverness,NS,NS036009,Margarie,Inverness,NS,SAME_AS,1.0,1.0,1.0,70.83
NS004004,Dennis River,Inverness,NS,NS036017,River Dennis,Inverness,NS,SAME_AS,1.0,1.0,1.0,65.0
NS017006,Kentville,King's,NS,NS037006,Kentville & Canaan,King’s,NS,SAME_AS,1.0,1.0,1.0,71.67
NS020005,Cariboo,Pictou,NS,NS039005,Cariboo E & W-O,Pictou,NS,SAME_AS,1.0,1.0,1.0,74.55
NS020010,West River & Green Hill,Pictou,NS,NS039011,Green Hill,Pictou,NS,SAME_AS,1.0,1.0,1.0,72.42
NS020014,Hopewell,Pictou,NS,NS039008,Fraser's Mountain & Churchville,Pictou,NS,OVERLAPS,0.1185,0.1271,0.6366,40.77
NS020002,West Branch River John,Pictou,NS,NS039025,"River John, West branche",Pictou,NS,SAME_AS,1.0,1.0,1.0,66.52
NS007011,Arichat W-O,Richmond,NS,NS041015,West Arichat,Richmond,NS,SAME_AS,1.0,1.0,1.0,72.61
NS013007,"Sable River, Louis Head",Shelburne,NS,NS042009,Louis Head,Shelburne,NS,SAME_AS,1.0,1.0,1.0,72.42
NS014007,West Tusket River,Yarmouth,NS,NS044022,Tusket Lakes,Yarmouth,NS,SAME_AS,1.0,1.0,1.0,68.62
NS014006,Kempt,Yarmouth,NS,NS044012,Kemptville,Yarmouth,NS,SAME_AS,1.0,1.0,1.0,76.67
NS022013,"Mills, Village",Cumberland,NS,NS030010,Parrsboro’,Cumberland,NS,OVERLAPS,0.9684,0.9684,1.0,35.83
NS014002,Chebogue,Yarmouth,NS,NS044019,Rockville,Yarmouth,NS,OVERLAPS,0.4263,0.444,0.9146,46.47
NS009006,"Halifax, Ward—Quartier No. 5, 2nd Section",Halifax (City-Ville),NS,NS033004,"Halifax, Ward—Quartier No. 4","Halifax, City—Cité",NS,OVERLAPS,0.6748,0.7941,0.8179,75.31
ON153010,"Palmerston, Town—Ville","Wellington, North—Nord",ON,ON127007,Minto,"Wellington, North—Nord",ON,OVERLAPS,0.0049,0.9051,0.0049,50.74
QC096001,St. Jérusalem,Argenteuil,QC,QC137013,St. Jerusalem,Argenteuil,QC,OVERLAPS,0.9724,0.9724,1.0,94.62
QC058008,St. Ephrem d'Upton,Bagot,QC,QC138004,St. Ephrem d'Upton,Bagot ,QC,OVERLAPS,0.9522,1.0,0.9522,100.0
QC058012,"Actonvale, Village",Bagot,QC,QC138001,"Acton, Town—Ville",Bagot ,QC,SAME_AS,1.0,1.0,1.0,78.0
QC048020,"Woburn, Ditchfield",Beauce,QC,QC139027,Woburn & Clinton,Beauce,QC,OVERLAPS,0.3261,0.4602,0.528,67.06
QC048009,St. François,Beauce,QC,QC139015,St. François,Beauce,QC,OVERLAPS,0.964,0.964,1.0,100.0
QC048008,St. Pierre,Beauce,QC,QC139021,St. Pierre de Broughton,Beauce,QC,SAME_AS,0.9978,0.9978,1.0,72.42
QC048018,Lambton,Beauce,QC,QC139025,St. Vital de Lambton,Beauce,QC,SAME_AS,1.0,1.0,1.0,66.3
QC048007,Sacré Cœur de Jésus,Beauce,QC,QC139009,Sacré-Cœur de Jésus,Beauce,QC,OVERLAPS,0.9538,1.0,0.9538,96.32
QC073003,"Melocheville, St. Clément",Beauharnois,QC,QC140004,St. Clément,Beauharnois,QC,SAME_AS,1.0,1.0,1.0,72.78
QC045009,Buckland E,Bellechasse,QC,QC141003,Buckland,Bellechasse,QC,OVERLAPS,0.6682,0.8037,0.7985,92.22
QC045007,St. Lazare,Bellechasse,QC,QC141005,St. Damien,Bellechasse,QC,OVERLAPS,0.1884,0.2162,0.5938,72.0
QC045007,St. Lazare,Bellechasse,QC,QC141010,St. Néré,Bellechasse,QC,OVERLAPS,0.2247,0.2446,0.7347,68.89
QC045010,Mailloux,Bellechasse,QC,QC141011,Ste. Philomène de Mailloux,Bellechasse,QC,OVERLAPS,0.6398,0.8263,0.7392,62.94
QC086005,Isle du Pad,Berthier,QC,QC142012,Visitation de l’île Dupas,Berthier,QC,SAME_AS,1.0,1.0,1.0,65.0
QC038009,"Carleton, Township",Bonaventure,QC,QC143001,Carleton,Bonaventure,QC,SAME_AS,0.9845,1.0,0.9845,73.08
QC038015,"Restigouche, Township",Bonaventure,QC,QC143019,Restigouche,Bonaventure,QC,SAME_AS,1.0,1.0,1.0,78.12
QC067010,St. Bazile,Chambly,QC,QC145008,St. Bazile le Grand,Chambly,QC,SAME_AS,1.0,1.0,1.0,78.28
QC082009,Mont Carmel,Champlain,QC,QC146003,Notre-Dame du Mont Carmel,Champlain ,QC,SAME_AS,1.0,1.0,1.0,72.78
QC082013,St. Stanislas,Champlain,QC,QC146014,St. Sévérin,Champlain ,QC,OVERLAPS,0.1231,0.1332,0.6181,65.0
QC077007,St. F.-X. de la Petite Rivière,Charlevoix,QC,QC147005,Petite Rivière ,Charlevoix,QC,SAME_AS,1.0,1.0,1.0,74.55
QC076015,St. Alphonse,Chicoutimi & Saguenay,QC,QC149014,"St. Alphonse & Bagotville, Village",Chicoutimi and Saguenay,QC,OVERLAPS,0.9793,1.0,0.9793,63.79
QC076018,Laterrière,Chicoutimi & Saguenay,QC,QC149006,Notre-Dame de Laterrière,Chicoutimi and Saguenay,QC,SAME_AS,1.0,1.0,1.0,68.45
QC076028,St. Félicien,Chicoutimi & Saguenay,QC,QC149005,"Normandin, Albanel & Parent",Chicoutimi and Saguenay,QC,OVERLAPS,0.4182,0.5503,0.6354,41.63
QC076022,St. Joseph,Chicoutimi & Saguenay,QC,QC149025,St. Joseph d’Alma,Chicoutimi and Saguenay,QC,SAME_AS,1.0,1.0,1.0,79.12
QC054017,Clifton W-O & E,Compton,QC,QC150004,"Clifton E & W-O, & St. Edwidge and Martinville, Village",Compton,QC,SAME_AS,1.0,1.0,1.0,60.0
QC054014,Compton,Compton,QC,QC150005,Compton,Compton,QC,OVERLAPS,0.9767,0.9767,1.0,100.0
QC054011,Whitton,Compton,QC,QC150017,"Whitton & Ste. Cécile, Village",Compton,QC,OVERLAPS,0.9514,0.9514,1.0,56.49
QC047004,St. Edouard,Dorchester,QC,QC152004,St. Edouard de Frampton,Dorchester,QC,SAME_AS,1.0,1.0,1.0,75.29
QC047012,"Ste. Germaine, lac Etchemin",Dorchester,QC,QC152005,Ste. Germaine du Lac Etchemin,Dorchester,QC,OVERLAPS,0.7108,0.9315,0.7499,95.0
QC047005,Cranbourne,Dorchester,QC,QC152012,St. Odilon de Cranbourne,Dorchester,QC,SAME_AS,1.0,1.0,1.0,71.18
QC052023,Chénier,Drummond & Arthabaska,QC,QC153026,St. Rémi de Tingwick,Drummond & Arthabaska ,QC,OVERLAPS,0.2445,0.3025,0.5604,45.56
QC052020,Chester E,Drummond & Arthabaska,QC,QC153022,Ste. Hélène,Drummond & Arthabaska ,QC,SAME_AS,1.0,1.0,1.0,65.0
QC052021,Chester W-O,Drummond & Arthabaska,QC,QC153025,St. Paul,Drummond & Arthabaska ,QC,OVERLAPS,0.9685,1.0,0.9685,52.11
QC052013,Kingsey Falls,Drummond & Arthabaska,QC,QC153018,Ste. Elizabeth de Warwick,Drummond & Arthabaska ,QC,OVERLAPS,0.3943,0.4108,0.9074,44.74
QC052001,St. Eugène,Drummond & Arthabaska,QC,QC153019,St. Eugène de Grantham,Drummond & Arthabaska ,QC,SAME_AS,1.0,1.0,1.0,73.75
QC052005,St. Germain,Drummond & Arthabaska,QC,QC153020,St. Germain de Grantham,Drummond & Arthabaska ,QC,SAME_AS,1.0,1.0,1.0,75.29
QC052030,St. Valère de Bulstrode,Drummond & Arthabaska,QC,QC153027,St. Valère de Bulstrode,Drummond & Arthabaska ,QC,OVERLAPS,0.721,0.7649,0.9262,100.0
QC052017,Stanfold,Drummond & Arthabaska,QC,QC153012,Stanfold,Drummond & Arthabaska ,QC,OVERLAPS,0.9675,0.9675,1.0,100.0
QC052027,St. Medard,Drummond & Arthabaska,QC,QC153031,Warwick,Drummond & Arthabaska ,QC,OVERLAPS,0.8708,0.9463,0.9161,46.47
QC052003,"Wendover, Simpson",Drummond & Arthabaska,QC,QC153006,"Drummondville, Town—Ville",Drummond & Arthabaska ,QC,OVERLAPS,0.0064,0.0065,0.5637,56.67
QC052016,"Victoriaville, Village",Drummond & Arthabaska,QC,QC153028,Ste. Victoire ,Drummond & Arthabaska ,QC,OVERLAPS,0.5515,0.9279,0.5761,58.0
QC052026,"Arthabaskaville, Village",Drummond & Arthabaska,QC,QC153017,St. Christophe d’Arthabaska,Drummond & Arthabaska ,QC,OVERLAPS,0.1331,0.543,0.1499,57.45
QC039008,"St. Alban, Cap des Rosiers",Gaspé,QC,QC154003,Cap Rosier,Gaspé,QC,SAME_AS,1.0,1.0,1.0,68.89
QC039023,Grosse Ile,Gaspé,QC,QC154011,"Grosse Ile, Isle Bryon & Bird Rocks",Gaspé,QC,SAME_AS,1.0,1.0,1.0,61.11
QC039007,"St. Joseph, Anse au Griffon",Gaspé,QC,QC154015,L’Anse aux Griffons,Gaspé,QC,SAME_AS,1.0,1.0,1.0,75.65
QC039014,St. Pierre de la Malbaie,Gaspé,QC,QC154017,Malbaie,Gaspé,QC,SAME_AS,1.0,1.0,1.0,61.61
QC091008,"St. Gabriel, Village",Hochelaga,QC,QC155017,"Montréal, St. Gabriel, Ward—Quartier",Hochelaga,QC,SAME_AS,1.0,1.0,1.0,67.5
QC092004,Pointe Claire,Jacques-Cartier,QC,QC158008,"St. Joachim de la Pointe Claire, Village",Jacques-Cartier ,QC,OVERLAPS,0.1186,0.1219,0.811,64.34
QC092011,St. Laurent,Jacques-Cartier,QC,QC158009,St. Laurent,Jacques-Cartier ,QC,OVERLAPS,0.9557,0.9557,1.0,100.0
QC091011,"N.-Dame de Grâce, W-O",Hochelaga,QC,QC155011,"Notre-Dame-de-Grâce, Village",Hochelaga,QC,SAME_AS,1.0,1.0,1.0,72.86
QC087012,St. Alphonse,Joliette,QC,QC159002,St. Alphonse de Rodriguez,Joliette,QC,SAME_AS,1.0,1.0,1.0,75.41
QC087010,St. Ambroise,Joliette,QC,QC159003,St. Ambroise de Kildare,Joliette,QC,SAME_AS,1.0,1.0,1.0,78.0
QC087006,St. Félix,Joliette,QC,QC159009,St. Félix de Valois,Joliette,QC,SAME_AS,1.0,1.0,1.0,75.0
QC042001,Ste. Anne,Kamouraska,QC,QC160005,Ste. Anne de la Pocatière,Kamouraska,QC,SAME_AS,1.0,1.0,1.0,67.06
QC042012,"Ste. Hélène, Bungay, Chabot",Kamouraska,QC,QC160999,NO DATA,Kamouraska,QC,OVERLAPS,0.3354,0.8561,0.3554,46.47
QC042002,"St. Onésime, Ixworth & Chapais",Kamouraska,QC,QC160999,NO DATA,Kamouraska,QC,OVERLAPS,0.3574,0.827,0.3863,48.92
QC042010,"St. Paschal, Woodbridge & Painchaud",Kamouraska,QC,QC160999,NO DATA,Kamouraska,QC,OVERLAPS,0.2148,0.5607,0.2583,43.33
QC097005,"Bowman, Villeneuve",Ottawa,QC,QC176008,Bowman & Villeneuve,"Ottawa, County—Comté",QC,SAME_AS,1.0,1.0,1.0,78.17
QC097007,"La Lievre, E",Ottawa,QC,QC176047,Wabasee & Dudley,"Ottawa, County—Comté",QC,OVERLAPS,0.2604,0.3318,0.5472,38.85
QC097007,"La Lievre, E",Ottawa,QC,QC176007,"Bouthillier, Kiamika & Campbell","Ottawa, County—Comté",QC,OVERLAPS,0.4762,0.6682,0.6237,39.89
QC097003,"L'Ange Gardien, Village",Ottawa,QC,QC176022,L’Ange Gardien,"Ottawa, County—Comté",QC,SAME_AS,1.0,1.0,1.0,63.04
QC097013,"Mulgrave, Derry",Ottawa,QC,QC176030,Mulgrave & Derry,"Ottawa, County—Comté",QC,SAME_AS,1.0,1.0,1.0,77.07
QC097023,"Ponsonby, Namur",Ottawa,QC,QC176034,Ponsonby,"Ottawa, County—Comté",QC,SAME_AS,1.0,1.0,1.0,62.54
QC097014,Ste. Angelique,Ottawa,QC,QC176040,Ste. Angélique,"Ottawa, County—Comté",QC,SAME_AS,1.0,1.0,1.0,78.85
QC070003,St. Michel,Napierville,QC,QC174004,St. Michel Archange,Napierville,QC,SAME_AS,1.0,1.0,1.0,78.28
QC070005,Sherrington,Napierville,QC,QC174005,St. Patrice de Sherrington,Napierville,QC,SAME_AS,1.0,1.0,1.0,71.62
QC088002,Mascouche,L'Assomption,QC,QC162007,St. Henri de Mascouche,L’Assomption,QC,SAME_AS,1.0,1.0,1.0,68.15
QC088003,St. Lin,L'Assomption,QC,QC162008,St. Lin,L’Assomption,QC,OVERLAPS,0.9666,0.9666,1.0,97.5
QC088004,St. Roch,L'Assomption,QC,QC162010,St. Roch de l’Achigan,L’Assomption,QC,SAME_AS,1.0,1.0,1.0,66.12
QC091017,Rivière des Prairies,Hochelaga,QC,QC155020,"St. Joseph, Riv. des Prairies",Hochelaga,QC,SAME_AS,1.0,1.0,1.0,75.71
QC091018,Sault-au-Récollet,Hochelaga,QC,QC155021,"St. Léonard, Port Maurice",Hochelaga,QC,OVERLAPS,0.3176,0.4056,0.594,56.67
QC046007,St. Henri,Lévis,QC,QC164007,St. Henri de Lauzon ,Lévis,QC,SAME_AS,1.0,1.0,1.0,75.0
QC046004,St. Joseph de Lévis,Lévis,QC,QC164002,"Lauzon, Village",Lévis,QC,OVERLAPS,0.2303,0.2442,0.8018,46.47
QC046008,St. Lambert,Lévis,QC,QC164010,St. Lambert de Lauzon,Lévis,QC,SAME_AS,1.0,1.0,1.0,78.12
QC046012,St. Romuald,Lévis,QC,QC164012,St. Romuald d’Etchemin,Lévis,QC,SAME_AS,1.0,1.0,1.0,76.67
QC046001,"Lévis, Town—Ville",Lévis,QC,QC164003,"Lévis, City—Cité",Lévis,QC,SAME_AS,1.0,1.0,1.0,72.42
QC043007,"Ste. Louise, Ashford",L'Islet,QC,QC165008,Ste. Louise,L’Islet,QC,OVERLAPS,0.2082,0.2119,0.921,75.39
QC049012,St. Patrice,Lotbinière,QC,QC166013,St. Patrice de Beaurivage,Lotbinière,QC,SAME_AS,1.0,1.0,1.0,72.78
QC085004,St. Justin,Maskinongé,QC,QC167008,St. Justin,Maskinongé,QC,OVERLAPS,0.9673,0.9673,1.0,100.0
QC085005,Ste. Ursule,Maskinongé,QC,QC167011,Ste. Ursule,Maskinongé,QC,OVERLAPS,0.9546,1.0,0.9546,100.0
QC050002,Halifax S,Megantic,QC,QC168002,Halifax S,Mégantic,QC,OVERLAPS,0.9712,0.9712,1.0,96.25
QC050008,Ste. Anastasie,Megantic,QC,QC168012,Ste. Anastasie de Nelson ,Mégantic,QC,OVERLAPS,0.9708,1.0,0.9708,77.83
QC050011,Thetford,Megantic,QC,QC168015,Thetford S,Mégantic,QC,OVERLAPS,0.4716,0.5354,0.7983,88.47
QC050011,Thetford,Megantic,QC,QC168014,Thetford N,Mégantic,QC,OVERLAPS,0.3723,0.4368,0.7162,88.47
QC065008,Dunham,Missisquoi,QC,QC169003,Dunham ,Missisquoi,QC,OVERLAPS,0.9749,0.9749,1.0,100.0
QC089007,St. Calixte de Beauport,Montcalm,QC,QC170002,"St. Calixte, Village",Montcalm,QC,SAME_AS,1.0,1.0,1.0,72.33
QC044005,Berthier,Montmagny,QC,QC171002,L’Assomption de Berthier,Montmagny,QC,SAME_AS,1.0,1.0,1.0,65.0
QC044008,"Montminy, Ashburton, Rolette & c",Montmagny,QC,QC171003,"Montminy, Rolette & Panet",Montmagny,QC,OVERLAPS,0.5005,0.6768,0.6577,79.12
QC044008,"Montminy, Ashburton, Rolette & c",Montmagny,QC,QC171005,Patton & Ashburton,Montmagny,QC,OVERLAPS,0.2269,0.2774,0.555,63.6
QC044004,St. François,Montmagny,QC,QC171007,St. François de la Rivière du Sud,Montmagny,QC,SAME_AS,1.0,1.0,1.0,67.33
QC078011,St. Tite,Montmorency,QC,QC172013,St. Tite des Caps,Montmorency,QC,SAME_AS,1.0,1.0,1.0,74.8
QC051007,"Nicolet, Town—Ville",Nicolet,QC,QC175004,Nicolet,Nicolet,QC,OVERLAPS,0.9726,0.9726,1.0,67.69
QC051004,Ste. Angèle,Nicolet,QC,QC175006,Ste. Angèle de Laval,Nicolet,QC,SAME_AS,1.0,1.0,1.0,79.68
