tcpuid_1871,csd_name_1871,cd_name_1871,pr_1871,tcpuid_1881,csd_name_1881,cd_name_1881,pr_1881,relationship,iou,frac_from,frac_to,name_similarity
QC153007,St. Joseph,Lévis (Ville),QC,QC046004,St. Joseph de Lévis,Lévis,QC,SAME_AS,0.985,0.985,1.0,64.94
QC154006,St. Lambert,Lévis (Comté),QC,QC046008,St. Lambert,Lévis,QC,OVERLAPS,0.9584,0.9584,1.0,86.67
QC164003,"St. Aubert, Fournier",L'Islet,QC,QC043004,"Fournier, St. Aubert",L'Islet,QC,SAME_AS,1.0,1.0,1.0,65.0
QC164006,"Ste. Louise, Ashford",L'Islet,QC,QC043007,"Ste. Louise, Ashford",L'Islet,QC,OVERLAPS,0.9791,1.0,0.9791,100.0
QC155011,St. Gilles,Lotbiniere,QC,QC049013,St. Narcisse,Lotbinière,QC,OVERLAPS,0.1686,0.1807,0.7156,65.18
QC155001,St. Jean,Lotbiniere,QC,QC049001,St. Jean Deschaillons,Lotbinière,QC,SAME_AS,1.0,1.0,1.0,65.62
QC155012,St. Sylvestre,Lotbiniere,QC,QC049012,St. Patrice,Lotbinière,QC,OVERLAPS,0.2261,0.2504,0.6999,67.83
QC155002,Ste. Emélie,Lotbiniere,QC,QC049002,"Ste. Emélie, Leclercville, Village",Lotbinière,QC,SAME_AS,1.0,1.0,1.0,61.22
QC107005,Hochelaga,Hochelaga,QC,QC091005,"Hochelaga, Village",Hochelaga,QC,SAME_AS,0.9979,1.0,0.9979,76.67
QC128008,Hunterstown,Maskinonge,QC,QC085009,St. Alexis des Monts,Maskinongé,QC,OVERLAPS,0.3697,0.6397,0.467,49.58
QC128999,NO DATA,Maskinonge,QC,QC085009,St. Alexis des Monts,Maskinongé,QC,OVERLAPS,0.1175,0.1309,0.533,42.56
QC128999,NO DATA,Maskinonge,QC,QC085999,NO DATA,Maskinongé,QC,OVERLAPS,0.1293,0.7994,0.1336,97.0
QC128006,St. Didace,Maskinonge,QC,QC085010,St. Didace,Maskinongé,QC,OVERLAPS,0.6444,0.6845,0.9167,97.0
QC128001,Maskinongé,Maskinonge,QC,QC085003,Maskinongé,Maskinongé,QC,OVERLAPS,0.9612,0.9612,1.0,97.0
QC128003,St. Justin,Maskinonge,QC,QC085004,St. Justin,Maskinongé,QC,OVERLAPS,0.9705,1.0,0.9705,97.0
QC125002,St. George,Missisquoi,QC,QC065002,St. George de Clarenceville,Missisquoi,QC,SAME_AS,1.0,1.0,1.0,67.84
QC125004,Philipsburg,Missisquoi,QC,QC065004,"Philipsburg, Village",Missisquoi,QC,SAME_AS,1.0,1.0,1.0,79.68
QC101007,St. Calixte,Montcalm,QC,QC089007,St. Calixte de Beauport,Montcalm,QC,SAME_AS,1.0,1.0,1.0,75.29
QC101006,St. Patrick,Montcalm,QC,QC089006,St. Patrick de Rawdon,Montcalm,QC,OVERLAPS,0.9687,1.0,0.9687,78.12
QC101008,St. Thédodore,Montcalm,QC,QC089008,St. Theodore de Chertsey,Montcalm,QC,SAME_AS,1.0,1.0,1.0,71.62
QC163004,"Cap St. Ignace, Bourdages, Patton & Talon",Montmagny,QC,QC044007,Cap St Ignace,Montmagny,QC,SAME_AS,1.0,1.0,1.0,63.7
QC148011,St. Féréol,Montmorency,QC,QC078012,St. Féréol,Montmorency,QC,OVERLAPS,0.9575,1.0,0.9575,100.0
QC105003,"Montréal, Ste. Marie Ward—Quartier",Montreal Est,QC,QC090007,"Montréal, St. Mary's Ward—Quartier","Montréal, (City-Ville)",QC,SAME_AS,0.9954,1.0,0.9954,79.71
QC135001,Nicolet,Nicolet,QC,QC051007,"Nicolet, Town—Ville",Nicolet,QC,SAME_AS,1.0,1.0,1.0,67.69
QC135002,St. Grégoire,Nicolet,QC,QC051005,St. Grégoire,Nicolet,QC,OVERLAPS,0.9684,0.9684,1.0,100.0
QC091008,Calumet,Pontiac Sud,QC,QC098012,Calumet Island,Pontiac,QC,SAME_AS,1.0,1.0,1.0,70.0
QC092999,NO DATA,Pontiac Nord,QC,QC098019,Unorganized Territory,Pontiac,QC,OVERLAPS,0.0101,0.0101,0.6193,42.11
QC091007,Portage du Fort,Pontiac Sud,QC,QC098010,"Portage du Fort, Village",Pontiac,QC,SAME_AS,1.0,1.0,1.0,77.18
QC143004,St. Alban,Portneuf,QC,QC081010,Notre-Dame des Anges,Portneuf,QC,OVERLAPS,0.3072,0.4084,0.5534,49.31
QC143012,St. Augustin,Portneuf,QC,QC081005,St. Augustin,Portneuf,QC,OVERLAPS,0.9701,0.9701,1.0,100.0
QC143002,St. Casimir,Portneuf,QC,QC081009,St. Ubalde,Portneuf,QC,OVERLAPS,0.5444,0.5779,0.9038,63.33
QC143011,Neuville,Portneuf,QC,QC081014,Ste. Jeanne de Neuville,Portneuf,QC,SAME_AS,1.0,1.0,1.0,66.13
QC146005,"Québec, Banlieue Centre Ward—Quartier",Quebec Centre,QC,QC079009,"Québec, Banlieue Centre","Quebec, (City-Ville)",QC,SAME_AS,1.0,1.0,1.0,71.85
QC146004,"Québec, Montcalm (Centre) Ward—Quartier",Quebec Centre,QC,QC079008,"Québec, Montcalm Ward—Quartier (Centre)","Quebec, (City-Ville)",QC,SAME_AS,1.0,1.0,1.0,72.03
QC145004,"Québec, Banlieue Sud Ward—Quartier",Quebec Ouest,QC,QC079013,"Québec, Banlieue S","Quebec, (City-Ville)",QC,SAME_AS,1.0,1.0,1.0,63.46
QC145003,"Québec, Montcalm (W-O) Ward—Quartier",Quebec Ouest,QC,QC079012,"Québec, Montcalm Ward—Quartier (W-O)","Quebec, (City-Ville)",QC,SAME_AS,1.0,1.0,1.0,73.33
QC144001,St. Colomban,Quebec (Comté),QC,QC080009,St. Colomb de Sillery,"Quebec, (County-Comté)",QC,SAME_AS,1.0,1.0,1.0,65.76
QC144002,Ste. Foy,Quebec (Comté),QC,QC080011,St. Félix du Cap-Rouge,"Quebec, (County-Comté)",QC,OVERLAPS,0.1083,0.1185,0.5573,51.33
QC144010,Valcartier,Quebec (Comté),QC,QC080005,St. Gabriel de Valcartier E,"Quebec, (County-Comté)",QC,SAME_AS,1.0,1.0,1.0,61.17
QC120008,St. Aimé,Richelieu,QC,QC061007,St. Louis,Richelieu,QC,OVERLAPS,0.2682,0.2846,0.8233,71.18
QC120004,Ste. Victoire,Richelieu,QC,QC061009,Ste. Victoire,Richelieu,QC,OVERLAPS,0.7102,0.864,0.7997,100.0
QC138008,Windsor,Richmond,QC,QC053008,Windsor,Richmond & Wolfe,QC,OVERLAPS,0.9679,0.9679,1.0,90.0
QC168002,Ste. Angèle de Mérici,Rimouski Est,QC,QC040016,Ste. Angèle,Rimouski,QC,SAME_AS,1.0,1.0,1.0,72.12
QC167004,Ste. Cécile du Bic,Rimouski Ouest,QC,QC040005,St. Valérien,Rimouski,QC,OVERLAPS,0.3508,0.4085,0.7132,54.48
QC167009,St. Donat,Rimouski Ouest,QC,QC040013,St. Gabriel,Rimouski,QC,OVERLAPS,0.4555,0.5763,0.6848,56.82
QC168003,Métis,Rimouski Est,QC,QC040021,St. Octave,Rimouski,QC,OVERLAPS,0.7559,0.921,0.8083,33.33
QC123005,Ste. Marie,Rouville,QC,QC063004,Ste. Marie de Monnoir,Rouville,QC,OVERLAPS,0.9519,0.9519,1.0,75.16
QC123010,Abbotsford,Rouville,QC,QC063009,St. Paul d'Abbotsford,Rouville,QC,SAME_AS,1.0,1.0,1.0,75.16
QC123006,Marieville,Rouville,QC,QC063005,"Marieville, Village",Rouville,QC,SAME_AS,1.0,1.0,1.0,78.28
QC123012,Canrobert,Rouville,QC,QC063011,"Canrobert, Village",Rouville,QC,SAME_AS,1.0,1.0,1.0,76.67
QC117006,St. Luc,St. Jean,QC,QC068006,St. Luc,St. Jean,QC,OVERLAPS,0.9695,1.0,0.9695,100.0
QC124003,Iberville,Iberville,QC,QC064002,"Iberville, Town—Ville",Iberville,QC,SAME_AS,1.0,1.0,1.0,72.0
QC127004,St. Valérien,Shefford,QC,QC059004,St. Valérien,Shefford,QC,OVERLAPS,0.9706,0.9706,1.0,100.0
QC127006,Waterloo,Shefford,QC,QC059006,"Waterloo, Village",Shefford,QC,SAME_AS,1.0,1.0,1.0,74.8
QC110007,Soulanges,Soulanges,QC,QC074007,St. Joseph de Soulanges,Soulanges,QC,SAME_AS,1.0,1.0,1.0,69.38
QC141001,Stanstead,Stanstead,QC,QC056001,Stanstead,Stanstead,QC,OVERLAPS,0.9737,0.9737,1.0,100.0
QC166013,"Denonville, Hocquart",Temiscouata,QC,QC041013,St. Clément,Temiscouata,QC,OVERLAPS,0.6508,0.6947,0.9115,43.55
QC166013,"Denonville, Hocquart",Temiscouata,QC,QC041012,St. Paul de la Croix,Temiscouata,QC,OVERLAPS,0.292,0.3053,0.87,51.0
QC166008,Trois Pistoles,Temiscouata,QC,QC041015,Ste. Françoise,Temiscouata,QC,OVERLAPS,0.4303,0.4444,0.9315,60.0
QC099014,Ste. Agathe des Monts,Terrebonne,QC,QC094015,Ste. Agathe,Terrebonne,QC,SAME_AS,1.0,1.0,1.0,78.12
QC099006,Ste. Anne,Terrebonne,QC,QC094006,Ste. Anne des Plaines,Terrebonne,QC,OVERLAPS,0.9759,1.0,0.9759,72.0
QC099009,St. Jérôme,Terrebonne,QC,QC094011,"St. Jérôme, Town—Ville",Terrebonne,QC,OVERLAPS,0.0658,0.0668,0.8159,73.75
QC099001,"Terrebonne, Town—Ville",Terrebonne,QC,QC094001,"Terrebonne, Town—Ville",Terrebonne,QC,OVERLAPS,0.967,0.967,1.0,100.0
QC099003,Ste. Thérèse,Terrebonne,QC,QC094009,Ste. Monique,Terrebonne,QC,OVERLAPS,0.0213,0.0217,0.5259,65.0
QC099003,Ste. Thérèse,Terrebonne,QC,QC094004,Ste. Thérèse,Terrebonne,QC,OVERLAPS,0.9758,0.9758,1.0,100.0
QC099008,New Glasgow,Terrebonne,QC,QC094008,"New Glasgow, Village",Terrebonne,QC,SAME_AS,1.0,1.0,1.0,79.68
QC129005,St. Etienne,Saint Maurice Sud,QC,QC083005,Trois-Rivières,Trois-Rivières,QC,OVERLAPS,0.1812,0.2207,0.5031,26.48
QC109004,Rigaud,Vaudreuil,QC,QC075002,Rigaud,Vaudreuil,QC,OVERLAPS,0.9702,0.9702,1.0,100.0
QC109006,Newton,Vaudreuil,QC,QC075004,Ste. Justine de Newton,Vaudreuil,QC,SAME_AS,1.0,1.0,1.0,60.0
QC093016,Kensington,Ottawa Ouest,QC,QC097042,"Egan, Maniwaki",Ottawa,QC,OVERLAPS,0.2141,0.2457,0.6247,37.5
QC093016,Kensington,Ottawa Ouest,QC,QC097045,Unorganized Territory,Ottawa,QC,OVERLAPS,0.3122,0.3657,0.6811,38.06
QC134005,La Baie,Yamaska,QC,QC057005,La Baie du Febvre,Yamaska,QC,SAME_AS,1.0,1.0,1.0,70.83
QC134007,St. Pie,Yamaska,QC,QC057006,St. Pie de Guire,Yamaska,QC,SAME_AS,1.0,1.0,1.0,72.61
QC134004,Pierreville,Yamaska,QC,QC057004,St. Thomas de Pierreville,Yamaska,QC,SAME_AS,1.0,1.0,1.0,72.78
QC103009,"St. Gabriel, St. Damien",Berthier,QC,QC086011,St. Michel des Saints,Berthier,QC,OVERLAPS,0.371,0.6218,0.479,71.36
QC169009,Mann,Bonaventure,QC,QC038013,"Mann, Township",Bonaventure,QC,SAME_AS,1.0,1.0,1.0,61.11
QC152001,Manicouagan,Labrador,QC,QC076004,Manicouagan,Chicoutimi & Saguenay,QC,SAME_AS,1.0,1.0,1.0,74.14
QC148009,Ste. Anne,Montmorency,QC,QC078009,Ste. Anne,Montmorency,QC,OVERLAPS,0.9546,0.9546,1.0,100.0
QC167002,St. Mathieu de Rioux,Rimouski Ouest,QC,QC040001,St. Mathieu,Rimouski,QC,SAME_AS,1.0,1.0,1.0,71.5
QC140003,Ascot,Sherbrooke,QC,QC055006,Ascot,Sherbrooke,QC,OVERLAPS,0.9508,0.9508,1.0,100.0
QC110006,Les Cèdres,Soulanges,QC,QC074008,"Les Cèdres, Village",Soulanges,QC,SAME_AS,1.0,1.0,1.0,78.28
QC091003,Clarendon,Pontiac Sud,QC,QC098006,Clarendon N & S,Pontiac,QC,SAME_AS,0.9842,0.9842,1.0,75.83
QC147003,"St. Roch, S",Quebec Est,QC,QC079003,"Québec, St. Roch S","Quebec, (City-Ville)",QC,SAME_AS,1.0,1.0,1.0,64.28
QC150010,Péribonka,Chicoutimi,QC,QC076029,Péribonka,Chicoutimi & Saguenay,QC,OVERLAPS,0.9699,0.9699,1.0,89.35
QC158007,Linière,Beauce Est,QC,QC048012,St. Martin,Beauce,QC,OVERLAPS,0.1223,0.1322,0.6205,38.97
QC171006,"Gaspé, S",Gaspé Centre,QC,QC039010,Gaspé Bay S,Gaspé,QC,OVERLAPS,0.9704,0.9704,1.0,69.23
QC095009,"Nation, N",Ottaoua Est,QC,QC097021,Petite Nation N,Ottawa,QC,SAME_AS,1.0,1.0,1.0,64.31
QC166999,NO DATA,Temiscouata,QC,QC041018,St. Louis du Ha Ha,Temiscouata,QC,OVERLAPS,0.0693,0.0726,0.6019,58.0
QC147004,"St. Roch, N",Quebec Est,QC,QC079004,"Québec, St. Roch N","Quebec, (City-Ville)",QC,SAME_AS,1.0,1.0,1.0,64.28
QC133999,NO DATA,Champlain Nord,QC,QC082015,Unorganized Territory,Champlain,QC,OVERLAPS,0.2222,0.2646,0.5809,43.48
QC133999,NO DATA,Champlain Nord,QC,QC082999,NO DATA,Champlain,QC,OVERLAPS,0.092,0.7354,0.0952,93.48
QC130999,NO DATA,Saint Maurice Nord,QC,QC084999,NO DATA,St. Maurice,QC,OVERLAPS,0.1255,0.1296,0.8019,90.69
QC130999,NO DATA,Saint Maurice Nord,QC,QC082999,NO DATA,Champlain,QC,OVERLAPS,0.5767,0.6341,0.8645,81.11
QC133006,Batiscan,Champlain Nord,QC,QC082013,St. Stanislas,Champlain,QC,OVERLAPS,0.3155,0.4251,0.5503,50.14
QC095999,NO DATA,Ottaoua Est,QC,QC097999,NO DATA,Ottawa,QC,OVERLAPS,0.3023,0.5287,0.4138,87.65
QC094006,"Bowman, Bigelow",Ottaoua Centre,QC,QC097005,"Bowman, Villeneuve",Ottawa,QC,OVERLAPS,0.3034,0.5982,0.381,57.42
QC100005,St. Paul,L'Assomption,QC,QC088005,St. Paul l'Ermite,L'Assomption,QC,SAME_AS,0.9807,1.0,0.9807,74.8
QC153006,Notre Dame de la Victoire,Lévis (Ville),QC,QC046001,"Lévis, Town—Ville",Lévis,QC,OVERLAPS,0.1015,0.1123,0.5123,40.0
QC099010,"St. Jérôme, Village",Terrebonne,QC,QC094011,"St. Jérôme, Town—Ville",Terrebonne,QC,OVERLAPS,0.1807,0.9057,0.1841,88.05
QC165012,"St. André, Notre Dame du Portage",Kamouraska,QC,QC042011,St. André,Kamouraska,QC,SAME_AS,1.0,1.0,1.0,60.73
QC093002,Hull,Ottawa Ouest,QC,QC097024,"Hull, City—Cité",Ottawa,QC,OVERLAPS,0.0328,0.0329,0.9194,49.47
QC093002,Hull,Ottawa Ouest,QC,QC097025,Hull,Ottawa,QC,OVERLAPS,0.9671,0.9671,1.0,90.0
