tcpuid,year,original_name,canonical_name,should_apply,consensus_count,total_years,avg_similarity,min_similarity,reason,all_names,cd_name,province
NS040021,1901,Brooklyn,Brooklyn,False,1,2,25.0,25.0,name_change,Brooklyn | Sydney c,Shelburne & Queens,NS
NS040021,1911,Sydney c,Sydney c,False,1,2,25.0,25.0,name_change,Brooklyn | Sydney c,Cape Breton S.,NS
NS040022,1901,Caledonia,Caledonia,False,1,2,38.1,38.1,name_change,Caledonia | Dominion t-v,Shelburne & Queens,NS
NS040022,1911,Dominion t-v,Dominion t-v,False,1,2,38.1,38.1,name_change,Caledonia | Dominion t-v,Cape Breton S.,NS
NS040023,1901,Greenfield,Greenfield,False,1,2,17.4,17.4,name_change,Glace Bay t-v | Greenfield,Shelburne & Queens,NS
NS040023,1911,Glace Bay t-v,Glace Bay t-v,False,1,2,17.4,17.4,name_change,Glace Bay t-v | Greenfield,Cape Breton S.,NS
NS040024,1901,Hunt Point,Hunt Point,False,1,2,26.1,26.1,name_change,Hunt Point | Louisburg t-v,Shelburne & Queens,NS
NS040024,1911,Louisburg t-v,Louisburg t-v,False,1,2,26.1,26.1,name_change,Hunt Point | Louisburg t-v,Cape Breton S.,NS
NS041001,1891,Arichat,Arichat,False,1,3,30.1,28.6,name_change,Acadia Mines | Arichat | Baddeck,Richmond,NS
NS041001,1901,Baddeck,Baddeck,False,1,3,30.1,28.6,name_change,Acadia Mines | Arichat | Baddeck,Victoria,NS
NS041001,1911,Acadia Mines,Acadia Mines,False,1,3,30.1,28.6,name_change,Acadia Mines | Arichat | Baddeck,Colchester,NS
NS041002,1901,Bay St. Lawrence,Bay St. Lawrence,False,1,2,23.1,23.1,name_change,Bay St. Lawrence | Brookfield,Victoria,NS
NS041002,1911,Brookfield,Brookfield,False,1,2,23.1,23.1,name_change,Bay St. Lawrence | Brookfield,Colchester,NS
NS041003,1891,Black River,Black River,False,1,3,36.9,36.4,name_change,Big Baddeck | Black River | Brule,Richmond,NS
NS041003,1901,Big Baddeck,Big Baddeck,False,1,3,36.9,36.4,name_change,Big Baddeck | Black River | Brule,Victoria,NS
NS041003,1911,Brule,Brule,False,1,3,36.9,36.4,name_change,Big Baddeck | Black River | Brule,Colchester,NS
NS041004,1891,Descousse,Descousse,False,1,3,21.6,18.2,name_change,Big Bras d’Or | Clifton | Descousse,Richmond,NS
NS041004,1901,Big Bras d’Or,Big Bras d’Or,False,1,3,21.6,18.2,name_change,Big Bras d’Or | Clifton | Descousse,Victoria,NS
NS041004,1911,Clifton,Clifton,False,1,3,21.6,18.2,name_change,Big Bras d’Or | Clifton | Descousse,Colchester,NS
NS041005,1891,Framboise,Framboise,False,1,2,23.5,23.5,name_change,Earltown | Framboise,Richmond,NS
NS041005,1911,Earltown,Earltown,False,1,2,23.5,23.5,name_change,Earltown | Framboise,Colchester,NS
NS041006,1891,Grand River,Grand River,False,1,3,19.8,11.1,name_change,Cape North | Economy | Grand River,Richmond,NS
NS041006,1901,Cape North,Cape North,False,1,3,19.8,11.1,name_change,Cape North | Economy | Grand River,Victoria,NS
NS041006,1911,Economy,Economy,False,1,3,19.8,11.1,name_change,Cape North | Economy | Grand River,Colchester,NS
NS041007,1891,Loch Lomond,Loch Lomond,False,1,3,35.6,34.8,name_change,Englishtown | Five Islands | Loch Lomond,Richmond,NS
NS041007,1901,Englishtown,Englishtown,False,1,3,35.6,34.8,name_change,Englishtown | Five Islands | Loch Lomond,Victoria,NS
NS041007,1911,Five Islands,Five Islands,False,1,3,35.6,34.8,name_change,Englishtown | Five Islands | Loch Lomond,Colchester,NS
NS041008,1891,Lower l’Ardoise,Lower l’Ardoise,False,1,3,29.0,26.1,name_change,Gays River | Ingonish | Lower l’Ardoise,Richmond,NS
NS041008,1901,Ingonish,Ingonish,False,1,3,29.0,26.1,name_change,Gays River | Ingonish | Lower l’Ardoise,Victoria,NS
NS041008,1911,Gays River,Gays River,False,1,3,29.0,26.1,name_change,Gays River | Ingonish | Lower l’Ardoise,Colchester,NS
NS041009,1901,Iona (Jamesville),Iona (Jamesville),False,1,2,16.0,16.0,name_change,Iona (Jamesville) | Kemptown,Victoria,NS
NS041009,1911,Kemptown,Kemptown,False,1,2,16.0,16.0,name_change,Iona (Jamesville) | Kemptown,Colchester,NS
NS041010,1891,Red lslands,Red lslands,False,1,3,31.4,27.0,name_change,"Little Narrows, North—Nord | Lower Londonderry | Red lslands",Richmond,NS
NS041010,1901,"Little Narrows, North—Nord","Little Narrows, North—Nord",False,1,3,31.4,27.0,name_change,"Little Narrows, North—Nord | Lower Londonderry | Red lslands",Victoria,NS
NS041010,1911,Lower Londonderry,Lower Londonderry,False,1,3,31.4,27.0,name_change,"Little Narrows, North—Nord | Lower Londonderry | Red lslands",Colchester,NS
NS041011,1891,River Bourgeois,River Bourgeois,False,1,3,36.0,35.0,name_change,"Little Narrows, South—Sud | Lower Onslow | River Bourgeois",Richmond,NS
NS041011,1901,"Little Narrows, South—Sud","Little Narrows, South—Sud",False,1,3,36.0,35.0,name_change,"Little Narrows, South—Sud | Lower Onslow | River Bourgeois",Victoria,NS
NS041011,1911,Lower Onslow,Lower Onslow,False,1,3,36.0,35.0,name_change,"Little Narrows, South—Sud | Lower Onslow | River Bourgeois",Colchester,NS
NS041012,1891,River Inhabitants,River Inhabitants,False,1,3,32.9,31.2,name_change,Lower Stewiacke | Middle River | River Inhabitants,Richmond,NS
NS041012,1901,Middle River,Middle River,False,1,3,32.9,31.2,name_change,Lower Stewiacke | Middle River | River Inhabitants,Victoria,NS
NS041012,1911,Lower Stewiacke,Lower Stewiacke,False,1,3,32.9,31.2,name_change,Lower Stewiacke | Middle River | River Inhabitants,Colchester,NS
NS041013,1891,St. Peter’s,St. Peter’s,False,1,3,19.0,17.4,name_change,Middle Londonderry | Neil Harbour | St. Peter’s,Richmond,NS
NS041013,1901,Neil Harbour,Neil Harbour,False,1,3,19.0,17.4,name_change,Middle Londonderry | Neil Harbour | St. Peter’s,Victoria,NS
NS041013,1911,Middle Londonderry,Middle Londonderry,False,1,3,19.0,17.4,name_change,Middle Londonderry | Neil Harbour | St. Peter’s,Colchester,NS
NS041014,1901,New Campbellton,New Campbellton,False,1,2,25.8,25.8,name_change,Middle Stewiacke | New Campbellton,Victoria,NS
NS041014,1911,Middle Stewiacke,Middle Stewiacke,False,1,2,25.8,25.8,name_change,Middle Stewiacke | New Campbellton,Colchester,NS
NS041015,1891,West Arichat,West Arichat,False,1,3,36.4,34.8,name_change,New Annan | North River | West Arichat,Richmond,NS
NS041015,1901,North River,North River,False,1,3,36.4,34.8,name_change,New Annan | North River | West Arichat,Victoria,NS
NS041015,1911,New Annan,New Annan,False,1,3,36.4,34.8,name_change,New Annan | North River | West Arichat,Colchester,NS
NS041016,1901,North Shore,North Shore,True,1,2,72.7,72.7,ocr_variants,North River | North Shore,Victoria,NS
NS041016,1911,North River,North Shore,True,1,2,72.7,72.7,ocr_variants,North River | North Shore,Colchester,NS
NS041017,1901,South Gut,South Gut,False,1,2,28.6,28.6,name_change,Salmon River | South Gut,Victoria,NS
NS041017,1911,Salmon River,Salmon River,False,1,2,28.6,28.6,name_change,Salmon River | South Gut,Colchester,NS
NS041018,1901,Washabuck,Washabuck,False,1,2,33.3,33.3,name_change,Tatamagouche E. | Washabuck,Victoria,NS
NS041018,1911,Tatamagouche E.,Tatamagouche E.,False,1,2,33.3,33.3,name_change,Tatamagouche E. | Washabuck,Colchester,NS
NS042001,1891,Barrington,Barrington,False,1,3,28.8,22.2,name_change,Advocate | Arcadia | Barrington,Shelburne,NS
NS042001,1901,Arcadia,Arcadia,False,1,3,28.8,22.2,name_change,Advocate | Arcadia | Barrington,Yarmouth,NS
NS042001,1911,Advocate,Advocate,False,1,3,28.8,22.2,name_change,Advocate | Arcadia | Barrington,Cumberland,NS
NS042003,1901,Belleville,Belleville,False,1,2,38.1,38.1,name_change,Apple River | Belleville,Yarmouth,NS
NS042003,1911,Apple River,Apple River,False,1,2,38.1,38.1,name_change,Apple River | Belleville,Cumberland,NS
NS042004,1901,Carleton,Carleton,False,1,2,43.5,43.5,name_change,Carleton | Chignecto Mines,Yarmouth,NS
NS042004,1911,Chignecto Mines,Chignecto Mines,False,1,2,43.5,43.5,name_change,Carleton | Chignecto Mines,Cumberland,NS
NS042005,1891,Church-Over,Church-Over,False,1,3,31.0,30.0,name_change,Chegoggin | Church-Over | Diligent River,Shelburne,NS
NS042005,1901,Chegoggin,Chegoggin,False,1,3,31.0,30.0,name_change,Chegoggin | Church-Over | Diligent River,Yarmouth,NS
NS042005,1911,Diligent River,Diligent River,False,1,3,31.0,30.0,name_change,Chegoggin | Church-Over | Diligent River,Cumberland,NS
NS042006,1901,Eel Brook,Eel Brook,False,1,2,36.4,36.4,name_change,Doherty Creek | Eel Brook,Yarmouth,NS
NS042006,1911,Doherty Creek,Doherty Creek,False,1,2,36.4,36.4,name_change,Doherty Creek | Eel Brook,Cumberland,NS
NS042007,1891,Jordan Bay W-O,Jordan Bay W-O,False,1,3,25.8,23.1,name_change,East Amherst | Forest Lakes (Tusket) | Jordan Bay W-O,Shelburne,NS
NS042007,1901,Forest Lakes (Tusket),Forest Lakes (Tusket),False,1,3,25.8,23.1,name_change,East Amherst | Forest Lakes (Tusket) | Jordan Bay W-O,Yarmouth,NS
NS042007,1911,East Amherst,East Amherst,False,1,3,25.8,23.1,name_change,East Amherst | Forest Lakes (Tusket) | Jordan Bay W-O,Cumberland,NS
NS042008,1891,Jordan Falls,Jordan Falls,False,1,3,27.1,22.2,name_change,Fort Lawrence | Hebron | Jordan Falls,Shelburne,NS
NS042008,1901,Hebron,Hebron,False,1,3,27.1,22.2,name_change,Fort Lawrence | Hebron | Jordan Falls,Yarmouth,NS
NS042008,1911,Fort Lawrence,Fort Lawrence,False,1,3,27.1,22.2,name_change,Fort Lawrence | Hebron | Jordan Falls,Cumberland,NS
NS042009,1891,Louis Head,Louis Head,False,1,3,41.2,35.3,name_change,Islands | Joggins | Louis Head,Shelburne,NS
NS042009,1901,Islands,Islands,False,1,3,41.2,35.3,name_change,Islands | Joggins | Louis Head,Yarmouth,NS
NS042009,1911,Joggins,Joggins,False,1,3,41.2,35.3,name_change,Islands | Joggins | Louis Head,Cumberland,NS
NS042010,1891,Lockeport,Lockeport,False,1,3,34.4,26.7,name_change,Kemptville | Linden | Lockeport,Shelburne,NS
NS042010,1901,Kemptville,Kemptville,False,1,3,34.4,26.7,name_change,Kemptville | Linden | Lockeport,Yarmouth,NS
NS042010,1911,Linden,Linden,False,1,3,34.4,26.7,name_change,Kemptville | Linden | Lockeport,Cumberland,NS
NS042011,1891,North-East Harbonr,North-East Harbonr,False,1,2,28.6,28.6,name_change,Lower Cove | North-East Harbonr,Shelburne,NS
NS042011,1911,Lower Cove,Lower Cove,False,1,2,28.6,28.6,name_change,Lower Cove | North-East Harbonr,Cumberland,NS
NS042012,1891,Ohio,Ohio,False,2,3,16.7,16.7,name_change,Malagash | Ohio,Shelburne,NS
NS042012,1901,Ohio,Ohio,False,2,3,16.7,16.7,name_change,Malagash | Ohio,Yarmouth,NS
NS042012,1911,Malagash,Malagash,False,2,3,16.7,16.7,name_change,Malagash | Ohio,Cumberland,NS
NS042013,1901,Port Maitland,Port Maitland,False,1,2,45.5,45.5,name_change,Mansfield | Port Maitland,Yarmouth,NS
NS042013,1911,Mansfield,Mansfield,False,1,2,45.5,45.5,name_change,Mansfield | Port Maitland,Cumberland,NS
NS042014,1891,Port la Tour,Port la Tour,False,1,3,33.6,27.3,name_change,Middleboro | Plymouth | Port la Tour,Shelburne,NS
NS042014,1901,Plymouth,Plymouth,False,1,3,33.6,27.3,name_change,Middleboro | Plymouth | Port la Tour,Yarmouth,NS
NS042014,1911,Middleboro,Middleboro,False,1,3,33.6,27.3,name_change,Middleboro | Plymouth | Port la Tour,Cumberland,NS
NS042015,1891,Sandy Point,Sandy Point,False,1,3,28.4,21.4,name_change,"Nappan | Pubnico, East—Est | Sandy Point",Shelburne,NS
NS042015,1901,"Pubnico, East—Est","Pubnico, East—Est",False,1,3,28.4,21.4,name_change,"Nappan | Pubnico, East—Est | Sandy Point",Yarmouth,NS
NS042015,1911,Nappan,Nappan,False,1,3,28.4,21.4,name_change,"Nappan | Pubnico, East—Est | Sandy Point",Cumberland,NS
NS042016,1891,Shag Harbour,Shag Harbour,False,1,3,23.0,21.1,name_change,Pubnico Head | Pugwash | Shag Harbour,Shelburne,NS
NS042016,1901,Pubnico Head,Pubnico Head,False,1,3,23.0,21.1,name_change,Pubnico Head | Pugwash | Shag Harbour,Yarmouth,NS
NS042016,1911,Pugwash,Pugwash,False,1,3,23.0,21.1,name_change,Pubnico Head | Pugwash | Shag Harbour,Cumberland,NS
NS042017,1891,Shelburne,Shelburne,False,1,3,28.9,21.4,name_change,"Pubnico, West—Ouest | Pugwash River | Shelburne",Shelburne,NS
NS042017,1901,"Pubnico, West—Ouest","Pubnico, West—Ouest",False,1,3,28.9,21.4,name_change,"Pubnico, West—Ouest | Pugwash River | Shelburne",Yarmouth,NS
NS042017,1911,Pugwash River,Pugwash River,False,1,3,28.9,21.4,name_change,"Pubnico, West—Ouest | Pugwash River | Shelburne",Cumberland,NS
NS042018,1891,Wood’s Harbour,Wood’s Harbour,False,1,3,19.8,17.4,name_change,Port Greville | Rockville | Wood’s Harbour,Shelburne,NS
NS042018,1901,Rockville,Rockville,False,1,3,19.8,17.4,name_change,Port Greville | Rockville | Wood’s Harbour,Yarmouth,NS
NS042018,1911,Port Greville,Port Greville,False,1,3,19.8,17.4,name_change,Port Greville | Rockville | Wood’s Harbour,Cumberland,NS
NS042021,1901,"Yarmouth, Town—Ville","Yarmouth, Town—Ville",False,1,2,30.8,30.8,name_change,"Rodney | Yarmouth, Town—Ville",Yarmouth,NS
NS042021,1911,Rodney,Rodney,False,1,2,30.8,30.8,name_change,"Rodney | Yarmouth, Town—Ville",Cumberland,NS
NS043001,1891,Baddeck,Baddeck,False,1,2,30.8,30.8,name_change,Baddeck | Barton,Victoria,NS
NS043001,1911,Barton,Barton,False,1,2,30.8,30.8,name_change,Baddeck | Barton,Digby,NS
NS043002,1891,Bay St. Lawrence,Bay St. Lawrence,False,1,2,16.0,16.0,name_change,Bay St. Lawrence | Cheticamp,Victoria,NS
NS043002,1911,Cheticamp,Cheticamp,False,1,2,16.0,16.0,name_change,Bay St. Lawrence | Cheticamp,Digby,NS
NS043003,1891,Big Baddeck,Big Baddeck,False,1,2,8.7,8.7,name_change,Big Baddeck | Church Point,Victoria,NS
NS043003,1911,Church Point,Church Point,False,1,2,8.7,8.7,name_change,Big Baddeck | Church Point,Digby,NS
NS043004,1891,Boularderie,Boularderie,False,1,2,36.4,36.4,name_change,Boularderie | Comeauville,Victoria,NS
NS043004,1911,Comeauville,Comeauville,False,1,2,36.4,36.4,name_change,Boularderie | Comeauville,Digby,NS
NS043005,1891,Cape North,Cape North,False,1,2,33.3,33.3,name_change,Cape North | Culloden,Victoria,NS
NS043005,1911,Culloden,Culloden,False,1,2,33.3,33.3,name_change,Cape North | Culloden,Digby,NS
NS043006,1891,Englishtown,Englishtown,False,1,2,21.1,21.1,name_change,Englishtown | Freeport,Victoria,NS
NS043006,1911,Freeport,Freeport,False,1,2,21.1,21.1,name_change,Englishtown | Freeport,Digby,NS
NS043007,1891,Grand Narrows,Grand Narrows,False,1,2,37.0,37.0,name_change,Grand Narrows | Grosses Coques,Victoria,NS
NS043007,1911,Grosses Coques,Grosses Coques,False,1,2,37.0,37.0,name_change,Grand Narrows | Grosses Coques,Digby,NS
NS043008,1891,Ingonish,Ingonish,False,1,2,23.5,23.5,name_change,Hillsburg | Ingonish,Victoria,NS
NS043008,1911,Hillsburg,Hillsburg,False,1,2,23.5,23.5,name_change,Hillsburg | Ingonish,Digby,NS
NS043009,1891,Little Narrows N,Little Narrows N,False,1,2,64.3,64.3,name_change,Little Narrows N | Little River,Victoria,NS
NS043009,1911,Little River,Little River,False,1,2,64.3,64.3,name_change,Little Narrows N | Little River,Digby,NS
NS043010,1891,Little Narrows S,Little Narrows S,False,1,2,32.0,32.0,name_change,Little Narrows S | Marshalls,Victoria,NS
NS043010,1911,Marshalls,Marshalls,False,1,2,32.0,32.0,name_change,Little Narrows S | Marshalls,Digby,NS
NS043011,1891,Middle River,Middle River,False,1,2,30.0,30.0,name_change,Meteghan | Middle River,Victoria,NS
NS043011,1911,Meteghan,Meteghan,False,1,2,30.0,30.0,name_change,Meteghan | Middle River,Digby,NS
NS043012,1891,New Campbellton,New Campbellton,False,1,2,27.6,27.6,name_change,Meteghan River | New Campbellton,Victoria,NS
NS043012,1911,Meteghan River,Meteghan River,False,1,2,27.6,27.6,name_change,Meteghan River | New Campbellton,Digby,NS
NS043013,1891,New Haven,New Haven,False,1,2,52.6,52.6,name_change,New Haven | New Tusket,Victoria,NS
NS043013,1911,New Tusket,New Tusket,False,1,2,52.6,52.6,name_change,New Haven | New Tusket,Digby,NS
NS043014,1891,North Shore,North Shore,False,1,2,21.1,21.1,name_change,North Shore | Plympton,Victoria,NS
NS043014,1911,Plympton,Plympton,False,1,2,21.1,21.1,name_change,North Shore | Plympton,Digby,NS
NS043015,1891,North River,North River,False,1,2,11.1,11.1,name_change,North River | Rossway,Victoria,NS
NS043015,1911,Rossway,Rossway,False,1,2,11.1,11.1,name_change,North River | Rossway,Digby,NS
NS043016,1891,South Gut,South Gut,False,1,2,28.6,28.6,name_change,Salmon River | South Gut,Victoria,NS
NS043016,1911,Salmon River,Salmon River,False,1,2,28.6,28.6,name_change,Salmon River | South Gut,Digby,NS
NS043999,1891,NO DATA,NO DATA,True,3,3,100.0,100.0,unanimous,NO DATA,Victoria,NS
NS043999,1901,NO DATA,NO DATA,True,3,3,100.0,100.0,unanimous,NO DATA,Digby,NS
NS043999,1911,NO DATA,NO DATA,True,3,3,100.0,100.0,unanimous,NO DATA,Digby,NS
NS044001,1891,Areadia,Areadia,False,1,2,12.5,12.5,name_change,Areadia | Beckerton,Yarmouth,NS
NS044001,1911,Beckerton,Beckerton,False,1,2,12.5,12.5,name_change,Areadia | Beckerton,Guysborough,NS
NS044003,1891,Belleville,Belleville,False,1,2,27.3,27.3,name_change,Belleville | Charlos Cove,Yarmouth,NS
NS044003,1911,Charlos Cove,Charlos Cove,False,1,2,27.3,27.3,name_change,Belleville | Charlos Cove,Guysborough,NS
NS044004,1891,Carleton,Carleton,False,1,2,34.8,34.8,name_change,Carleton | Country Harbour,Yarmouth,NS
NS044004,1911,Country Harbour,Country Harbour,False,1,2,34.8,34.8,name_change,Carleton | Country Harbour,Guysborough,NS
NS044010,1891,Hebron,Hebron,False,1,2,25.0,25.0,name_change,Hazel Hill | Hebron,Yarmouth,NS
NS044010,1911,Hazel Hill,Hazel Hill,False,1,2,25.0,25.0,name_change,Hazel Hill | Hebron,Guysborough,NS
NS044011,1891,Islands,Islands,False,1,2,28.6,28.6,name_change,Indian Harbour | Islands,Yarmouth,NS
NS044011,1911,Indian Harbour,Indian Harbour,False,1,2,28.6,28.6,name_change,Indian Harbour | Islands,Guysborough,NS
NS044012,1891,Kemptville,Kemptville,False,1,2,42.1,42.1,name_change,Intervale | Kemptville,Yarmouth,NS
NS044012,1911,Intervale,Intervale,False,1,2,42.1,42.1,name_change,Intervale | Kemptville,Guysborough,NS
NS044014,1891,Ohio,Ohio,False,1,2,0.0,0.0,name_change,Lake Dale | Ohio,Yarmouth,NS
NS044014,1911,Lake Dale,Lake Dale,False,1,2,0.0,0.0,name_change,Lake Dale | Ohio,Guysborough,NS
NS044015,1891,Port Maitland,Port Maitland,False,1,2,25.0,25.0,name_change,Larry River | Port Maitland,Yarmouth,NS
NS044015,1911,Larry River,Larry River,False,1,2,25.0,25.0,name_change,Larry River | Port Maitland,Guysborough,NS
NS044016,1891,Pubnico E,Pubnico E,False,1,2,37.5,37.5,name_change,Liscomb | Pubnico E,Yarmouth,NS
NS044016,1911,Liscomb,Liscomb,False,1,2,37.5,37.5,name_change,Liscomb | Pubnico E,Guysborough,NS
NS044017,1891,Pubnico Head,Pubnico Head,False,1,2,36.4,36.4,name_change,Manchester | Pubnico Head,Yarmouth,NS
NS044017,1911,Manchester,Manchester,False,1,2,36.4,36.4,name_change,Manchester | Pubnico Head,Guysborough,NS
NS044018,1891,Pubnico W-O,Pubnico W-O,False,1,2,26.1,26.1,name_change,Marie Joseph | Pubnico W-O,Yarmouth,NS
NS044018,1911,Marie Joseph,Marie Joseph,False,1,2,26.1,26.1,name_change,Marie Joseph | Pubnico W-O,Guysborough,NS
NS044021,1891,Tusket,Tusket,False,1,2,11.8,11.8,name_change,New Harbour | Tusket,Yarmouth,NS
NS044021,1911,New Harbour,New Harbour,False,1,2,11.8,11.8,name_change,New Harbour | Tusket,Guysborough,NS
NS044022,1891,Tusket Lakes,Tusket Lakes,False,1,2,27.3,27.3,name_change,Port Felix | Tusket Lakes,Yarmouth,NS
NS044022,1911,Port Felix,Port Felix,False,1,2,27.3,27.3,name_change,Port Felix | Tusket Lakes,Guysborough,NS
NS044999,1891,NO DATA,NO DATA,True,3,3,100.0,100.0,unanimous,NO DATA,Yarmouth,NS
NS044999,1901,NO DATA,NO DATA,True,3,3,100.0,100.0,unanimous,NO DATA,Guysborough,NS
NS044999,1911,NO DATA,NO DATA,True,3,3,100.0,100.0,unanimous,NO DATA,Guysborough,NS
NS045999,1901,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,"Halifax, City & Co—Cité et comté",NS
NS045999,1911,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Halifax City & County,NS
NS046999,1901,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Hants,NS
NS046999,1911,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Hants,NS
NS047999,1901,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Inverness,NS
NS047999,1911,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Inverness,NS
NS050999,1901,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Pictou,NS
NS050999,1911,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Pictou,NS
NS052999,1901,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Shelburne & Queens,NS
NS052999,1911,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Shelburne & Queens,NS
NS053999,1901,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Yarmouth,NS
NS053999,1911,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Yarmouth,NS
NS996999,1851,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Nova Scotia,NS
NS996999,1861,NO DATA,NO DATA,True,2,2,100.0,100.0,unanimous,NO DATA,Nova Scotia,NS
ON001001,1851,Amherst Island,Amherst Island,False,1,2,30.0,30.0,name_change,Amherst Island | Malden,Addington,ON
ON001001,1871,Malden,Malden,False,1,2,30.0,30.0,name_change,Amherst Island | Malden,Essex,ON
ON001002,1851,Camden,Camden,False,1,2,27.6,27.6,name_change,"Amherstburg, Town—Ville | Camden",Addington,ON
ON001002,1871,"Amherstburg, Town—Ville","Amherstburg, Town—Ville",False,1,2,27.6,27.6,name_change,"Amherstburg, Town—Ville | Camden",Essex,ON
ON001003,1851,Earnestown,Earnestown,False,1,2,55.6,55.6,name_change,Anderdon | Earnestown,Addington,ON
ON001003,1871,Anderdon,Anderdon,False,1,2,55.6,55.6,name_change,Anderdon | Earnestown,Essex,ON
ON001004,1851,Shefford,Shefford,False,1,2,33.3,33.3,name_change,Colchester | Shefford,Addington,ON
ON001004,1871,Colchester,Colchester,False,1,2,33.3,33.3,name_change,Colchester | Shefford,Essex,ON
ON002001,1851,Brantford,Brantford,False,1,2,26.7,26.7,name_change,Brantford | Romney,Brant,ON
ON002001,1871,Romney,Romney,False,1,2,26.7,26.7,name_change,Brantford | Romney,Dover,ON
ON002002,1851,"Brantford, Town","Brantford, Town",False,1,2,32.0,32.0,name_change,"Brantford, Town | Tilbury, E",Brant,ON
ON002002,1871,"Tilbury, E","Tilbury, E",False,1,2,32.0,32.0,name_change,"Brantford, Town | Tilbury, E",Dover,ON
ON002003,1851,Burford,Burford,False,1,2,14.3,14.3,name_change,Burford | Raleigh,Brant,ON
ON002003,1871,Raleigh,Raleigh,False,1,2,14.3,14.3,name_change,Burford | Raleigh,Dover,ON
ON002004,1851,Dumfries S,Dumfries S,False,1,2,23.5,23.5,name_change,Dumfries S | Harwich,Brant,ON
ON002004,1871,Harwich,Harwich,False,1,2,23.5,23.5,name_change,Dumfries S | Harwich,Dover,ON
ON002005,1851,Oakland,Oakland,False,1,2,16.7,16.7,name_change,Dover | Oakland,Brant,ON
ON002005,1871,Dover,Dover,False,1,2,16.7,16.7,name_change,Dover | Oakland,Dover,ON
ON003001,1851,Arran,Arran,False,1,2,36.4,36.4,name_change,Arran | Howard,Bruce,ON
ON003001,1871,Howard,Howard,False,1,2,36.4,36.4,name_change,Arran | Howard,Bothwell,ON
ON003002,1851,Brant,Brant,False,1,2,18.2,18.2,name_change,Brant | Orford,Bruce,ON
ON003002,1871,Orford,Orford,False,1,2,18.2,18.2,name_change,Brant | Orford,Bothwell,ON
ON003004,1851,Carrick,Carrick,False,1,2,0.0,0.0,name_change,Carrick | Zone,Bruce,ON
ON003004,1871,Zone,Zone,False,1,2,0.0,0.0,name_change,Carrick | Zone,Bothwell,ON
ON003005,1851,Culross,Culross,False,1,2,14.8,14.8,name_change,"Bothwell, Town—Ville | Culross",Bruce,ON
ON003005,1871,"Bothwell, Town—Ville","Bothwell, Town—Ville",False,1,2,14.8,14.8,name_change,"Bothwell, Town—Ville | Culross",Bothwell,ON
ON003006,1851,Elderslie,Elderslie,False,1,2,13.3,13.3,name_change,Elderslie | Sombra,Bruce,ON
ON003006,1871,Sombra,Sombra,False,1,2,13.3,13.3,name_change,Elderslie | Sombra,Bothwell,ON
ON003007,1851,Greenock,Greenock,False,1,2,16.7,16.7,name_change,Dawn | Greenock,Bruce,ON
ON003007,1871,Dawn,Dawn,False,1,2,16.7,16.7,name_change,Dawn | Greenock,Bothwell,ON
ON003008,1851,Huron,Huron,False,1,2,15.4,15.4,name_change,Euphemia | Huron,Bruce,ON
ON003008,1871,Euphemia,Euphemia,False,1,2,15.4,15.4,name_change,Euphemia | Huron,Bothwell,ON
ON004001,1851,Fitzroy,Fitzroy,False,1,2,16.7,16.7,name_change,Fitzroy | Moore,Carleton,ON
ON004001,1871,Moore,Moore,False,1,2,16.7,16.7,name_change,Fitzroy | Moore,Lambton,ON
ON004002,1851,Gloucester,Gloucester,False,1,2,28.6,28.6,name_change,Enniskillen | Gloucester,Carleton,ON
ON004002,1871,Enniskillen,Enniskillen,False,1,2,28.6,28.6,name_change,Enniskillen | Gloucester,Lambton,ON
ON004003,1851,Goulbourne,Goulbourne,False,1,2,33.3,33.3,name_change,"Goulbourne | Oil Springs, Village",Carleton,ON
ON004003,1871,"Oil Springs, Village","Oil Springs, Village",False,1,2,33.3,33.3,name_change,"Goulbourne | Oil Springs, Village",Lambton,ON
ON004004,1851,Gower N,Gower N,False,1,2,25.0,25.0,name_change,"Gower N | Petrolia, Village",Carleton,ON
ON004004,1871,"Petrolia, Village","Petrolia, Village",False,1,2,25.0,25.0,name_change,"Gower N | Petrolia, Village",Lambton,ON
ON004005,1851,Huntley,Huntley,False,1,2,15.4,15.4,name_change,Brooke | Huntley,Carleton,ON
ON004005,1871,Brooke,Brooke,False,1,2,15.4,15.4,name_change,Brooke | Huntley,Lambton,ON
ON004006,1851,March,March,False,1,2,36.4,36.4,name_change,March | Sarnia,Carleton,ON
